Time,T,P,Ia,Ambient_humidity,Ambient_temperature
2024/3/8 7:51,23.70000076,41.49,41.85,82.9,17.4
2024/3/8 7:52,23.89999962,42.17,42.98,82.9,17.45
2024/3/8 7:53,23.89999962,42.73,42.97,82.81,17.5
2024/3/8 7:54,24.10000038,43.98,44.43,82.79,17.5
2024/3/8 7:55,24.10000038,44.7,45.22,82.81,17.5
2024/3/8 7:56,24.29999924,45.67,46.13,82.9,17.54
2024/3/8 7:57,24.5,46.25,46.9,82.9,17.6
2024/3/8 7:58,24.5,47.32,48.22,82.89,17.6
2024/3/8 7:59,24.5,48.16,48.69,82.66,17.7
2024/3/8 8:00,24.70000076,48.91,49.94,82.53,17.7
2024/3/8 8:01,24.89999962,50.34,51.1,82.53,17.7
2024/3/8 8:02,24.89999962,51.03,52.25,82.48,17.7
2024/3/8 8:03,25.10000038,52.43,53.28,82.45,17.7
2024/3/8 8:04,25.10000038,53.47,54.01,82.39,17.7
2024/3/8 8:05,25.29999924,54.35,54.49,82.27,17.7
2024/3/8 8:06,25.29999924,55.21,55.83,82.17,17.75
2024/3/8 8:07,25.5,56.27,57.07,81.99,17.79
2024/3/8 8:08,25.70000076,56.63,57.55,81.69,17.79
2024/3/8 8:09,25.70000076,57.38,58.15,81.68,17.79
2024/3/8 8:10,25.89999962,57.6,58.56,81.81,17.79
2024/3/8 8:11,25.89999962,58.41,59.27,81.87,17.85
2024/3/8 8:12,26.10000038,59.06,59.74,81.66,17.9
2024/3/8 8:13,26.10000038,59.84,60.61,81.07,18
2024/3/8 8:14,26.29999924,61.2,61.32,80.83,18.04
2024/3/8 8:15,26.29999924,62.39,62.84,80.68,18.15
2024/3/8 8:16,26.5,63.36,64.06,80.46,18.35
2024/3/8 8:17,26.5,64.49,65.33,79.41,18.4
2024/3/8 8:18,26.70000076,64.98,65.9,78.94,18.4
2024/3/8 8:19,26.89999962,65.29,66.44,78.74,18.45
2024/3/8 8:20,26.89999962,65.58,66.71,79.1,18.54
2024/3/8 8:21,27.10000038,67.03,67.53,78.51,18.6
2024/3/8 8:22,27.10000038,67.36,68.25,78.19,18.6
2024/3/8 8:23,27.29999924,68.83,69.31,78.46,18.54
2024/3/8 8:24,27.29999924,70.21,70.52,78.57,18.6
2024/3/8 8:25,27.5,71.21,72.42,78.21,18.54
2024/3/8 8:26,27.5,73.05,74.07,78.5,18.6
2024/3/8 8:27,27.70000076,73.52,74.54,78,18.65
2024/3/8 8:28,27.89999962,73.93,74.69,77.74,18.7
2024/3/8 8:29,27.89999962,74.39,75.61,77.32,18.65
2024/3/8 8:30,28.10000038,75.04,76.55,77.62,18.6
2024/3/8 8:31,28.10000038,76.41,76.97,77.82,18.6
2024/3/8 8:32,28.29999924,77.86,78.07,77.62,18.6
2024/3/8 8:33,28.5,78.24,78.97,76.98,18.7
2024/3/8 8:34,28.5,78.72,79.63,76.57,18.7
2024/3/8 8:35,28.70000076,79.95,80.2,76.25,18.79
2024/3/8 8:36,28.70000076,80.17,81.26,76.07,18.79
2024/3/8 8:37,28.89999962,81.56,82.86,75.96,18.79
2024/3/8 8:38,29.10000038,82.34,83.12,75.83,18.95
2024/3/8 8:39,29.29999924,83.56,84.39,75.15,19.04
2024/3/8 8:40,29.29999924,81.21,81.63,74.66,19.1
2024/3/8 8:41,29.5,83.69,84.83,74.25,19.2
2024/3/8 8:42,29.70000076,83.51,85.68,74.21,19.2
2024/3/8 8:43,29.70000076,85.87,86.64,74.19,19.2
2024/3/8 8:44,29.89999962,86.86,87.65,74.12,19.2
2024/3/8 8:45,30.10000038,87.3,88.57,74.1,19.2
2024/3/8 8:46,30.10000038,88,89.15,74.24,19.25
2024/3/8 8:47,30.29999924,88.4,89.69,73.61,19.2
2024/3/8 8:48,30.29999924,89.39,90.46,73.56,19.2
2024/3/8 8:49,30.5,89.94,90.73,74.19,19.2
2024/3/8 8:50,30.70000076,90.98,92.03,73.81,19.25
2024/3/8 8:51,30.89999962,91.65,92.38,73.37,19.2
2024/3/8 8:52,30.89999962,92.15,93.23,73.72,19.2
2024/3/8 8:53,31.10000038,92.83,94.01,73.5,19.29
2024/3/8 8:54,31.29999924,94.12,95.61,72.87,19.45
2024/3/8 8:55,31.29999924,95.14,96.42,71.92,19.65
2024/3/8 8:56,31.5,96.19,97.03,71.51,19.7
2024/3/8 8:57,31.5,96.36,97.96,71.69,19.7
2024/3/8 8:58,31.70000076,96.51,97.79,71.26,19.75
2024/3/8 8:59,31.89999962,97.32,98.45,71.06,19.7
2024/3/8 9:00,31.89999962,98,99.14,71.4,19.65
2024/3/8 9:01,32.09999847,99.25,100.14,71.31,19.6
2024/3/8 9:02,32.09999847,100.39,101.52,71.64,19.45
2024/3/8 9:03,32.09999847,101.19,102.11,71.81,19.35
2024/3/8 9:04,32.29999924,101.51,102.75,72.19,19.2
2024/3/8 9:05,32.5,102.12,103.35,72.53,19.1
2024/3/8 9:06,32.5,102.79,104.01,72.93,19.15
2024/3/8 9:07,32.70000076,103.64,104.83,72.58,19.2
2024/3/8 9:08,32.90000153,104.7,105.16,72.72,19.2
2024/3/8 9:09,32.90000153,105.05,106.08,72.76,19.1
2024/3/8 9:10,33.09999847,105.7,106.95,73.54,19.04
2024/3/8 9:11,33.09999847,107.04,107.45,73.57,19.1
2024/3/8 9:12,33.29999924,107.43,108.22,72.58,19.2
2024/3/8 9:13,33.5,107.78,108.67,71.87,19.29
2024/3/8 9:14,33.70000076,107.63,109.47,71.49,19.4
2024/3/8 9:15,33.70000076,109.41,110.24,71.47,19.54
2024/3/8 9:16,33.70000076,110.2,111.43,70.12,19.54
2024/3/8 9:17,33.90000153,109.17,110.28,70.78,19.4
2024/3/8 9:18,34.09999847,111.12,111.52,70.35,19.54
2024/3/8 9:19,34.29999924,110.86,111.95,69.53,19.6
2024/3/8 9:20,34.29999924,111.57,112.89,69.58,19.65
2024/3/8 9:21,34.5,111.81,112.55,69.31,19.79
2024/3/8 9:22,34.70000076,113.76,114.7,68.51,19.85
2024/3/8 9:23,34.70000076,113.96,115.28,69.33,19.75
2024/3/8 9:24,34.90000153,114.59,115.78,68.62,19.79
2024/3/8 9:25,35.09999847,115.14,116.11,69.68,19.54
2024/3/8 9:26,35.09999847,115.44,116.6,69.66,19.6
2024/3/8 9:27,35.29999924,109.53,112.24,69.4,19.6
2024/3/8 9:28,35.5,117.51,118.65,68.98,19.7
2024/3/8 9:29,35.5,117.96,118.96,69.12,19.6
2024/3/8 9:30,35.70000076,118.99,119.47,69.76,19.54
2024/3/8 9:31,35.70000076,120.47,120.9,69.4,19.6
2024/3/8 9:32,35.90000153,120.86,121.44,69.12,19.5
2024/3/8 9:33,35.90000153,121.07,122.26,68.86,19.65
2024/3/8 9:34,36.09999847,120.7,120.65,67.46,19.85
2024/3/8 9:35,36.09999847,121.91,122.7,68.18,19.7
2024/3/8 9:36,36.29999924,122.79,123.71,69.43,19.65
2024/3/8 9:37,36.5,123.17,123.43,68.71,19.79
2024/3/8 9:38,36.5,123.86,124.74,68.47,19.95
2024/3/8 9:39,36.70000076,124.43,125.43,66.9,20.29
2024/3/8 9:40,36.90000153,125.6,126.46,66.58,20.4
2024/3/8 9:41,36.90000153,125.72,126.36,66.21,20.4
2024/3/8 9:42,37.09999847,126.44,127.52,66.74,20.25
2024/3/8 9:43,37.29999924,127.56,128.77,67.04,20.2
2024/3/8 9:44,37.29999924,127.36,128.18,66.55,20.29
2024/3/8 9:45,37.5,128.44,129.62,65.82,20.35
2024/3/8 9:46,37.70000076,129.08,129.57,65.21,20.29
2024/3/8 9:47,37.90000153,129.53,130.53,65.44,20.2
2024/3/8 9:48,37.90000153,128.95,130.57,65.15,20.35
2024/3/8 9:49,38.09999847,130.07,131.33,63.97,20.4
2024/3/8 9:50,38.09999847,130.14,132.28,64.41,20.29
2024/3/8 9:51,38.29999924,130.76,131.73,64.69,20.29
2024/3/8 9:52,38.5,131.6,132.64,64.89,20.2
2024/3/8 9:53,38.5,132.31,133.79,64.73,20.25
2024/3/8 9:54,38.70000076,131.84,132.93,64.94,20.54
2024/3/8 9:55,38.70000076,132.68,134.09,63.15,20.9
2024/3/8 9:56,38.90000153,133.37,134.01,62.89,21
2024/3/8 9:57,39.09999847,133.99,134.73,62.92,21
2024/3/8 9:58,39.09999847,134.41,135.26,61.71,20.95
2024/3/8 9:59,39.29999924,135.71,136.93,61.65,20.8
2024/3/8 10:00,39.29999924,135.61,137.19,61.56,20.7
2024/3/8 10:01,39.5,136.15,137.6,61.62,20.75
2024/3/8 10:02,39.70000076,136.65,138.11,60.32,20.8
2024/3/8 10:03,39.70000076,136.63,137.8,60.83,20.8
2024/3/8 10:04,39.90000153,137.09,138.73,60.02,20.95
2024/3/8 10:05,40.09999847,138.76,139.89,59.02,21.15
2024/3/8 10:06,40.09999847,138.88,139.99,57.54,21.3
2024/3/8 10:07,40.29999924,130.07,141.15,57.22,21.45
2024/3/8 10:08,40.5,135.49,134.56,56.46,21.55
2024/3/8 10:09,40.5,125.55,125.68,55.68,21.5
2024/3/8 10:10,40.5,137.7,140.28,57.35,21.35
2024/3/8 10:11,40.70000076,141.21,142.23,57.76,21.11
2024/3/8 10:12,40.70000076,142.22,143.11,58.66,20.8
2024/3/8 10:13,40.90000153,141.91,143.22,59.38,20.65
2024/3/8 10:14,40.90000153,141.64,143.65,60.03,20.6
2024/3/8 10:15,41.09999847,142.54,143.89,59.28,20.65
2024/3/8 10:16,41.09999847,144.36,145.73,59.78,20.6
2024/3/8 10:17,41.29999924,145.17,146.63,59.76,20.69
2024/3/8 10:18,41.5,145.51,146.96,58.22,21
2024/3/8 10:19,41.5,145.34,146.78,58.18,21.1
2024/3/8 10:20,41.70000076,145.17,146.78,57.82,21
2024/3/8 10:21,41.90000153,145.43,146.77,58.08,20.95
2024/3/8 10:22,42.09999847,145.79,147.11,57.92,21
2024/3/8 10:23,42.29999924,146.13,147.54,58.3,21
2024/3/8 10:24,42.29999924,146.13,147.7,56.84,21.05
2024/3/8 10:25,42.5,146.42,147.53,57.11,21.15
2024/3/8 10:26,42.70000076,147.64,147.87,54.79,21.2
2024/3/8 10:27,42.90000153,148.3,149.02,54.58,21.2
2024/3/8 10:28,42.90000153,148.69,150.16,53.18,21.35
2024/3/8 10:29,43.09999847,149,150.69,51.76,21.55
2024/3/8 10:30,43.09999847,149.89,151.25,51.29,21.6
2024/3/8 10:31,43.29999924,149.62,151.41,51.72,21.6
2024/3/8 10:32,43.5,149.95,151.39,51.78,21.6
2024/3/8 10:33,43.70000076,150.28,151.48,52.31,21.6
2024/3/8 10:34,43.70000076,150.52,151.81,52.8,21.6
2024/3/8 10:35,44.09999847,150.95,152.05,53.9,21.5
2024/3/8 10:36,44.09999847,151.43,152.54,54.59,21.3
2024/3/8 10:37,44.29999924,152.32,153.49,53.49,21.3
2024/3/8 10:38,44.5,152.92,154.29,52.16,21.45
2024/3/8 10:39,44.70000076,152.81,154.51,51.23,21.5
2024/3/8 10:40,44.90000153,151.71,154.53,52.13,21.5
2024/3/8 10:41,44.90000153,152.68,154.27,53.21,21.5
2024/3/8 10:42,45.09999847,153.97,154.93,54.31,21.45
2024/3/8 10:43,45.09999847,153.78,155.72,54.55,21.55
2024/3/8 10:44,45.29999924,154.75,156.12,53.13,21.89
2024/3/8 10:45,45.5,155.04,156.54,52.49,22.2
2024/3/8 10:46,45.5,155.22,156.4,52.2,22.16
2024/3/8 10:47,45.70000076,155.46,156.67,52.85,21.76
2024/3/8 10:48,45.90000153,156.3,156.96,54.22,21.5
2024/3/8 10:49,46.09999847,157.62,157.86,54.06,21.55
2024/3/8 10:50,46.29999924,157.29,158.28,51.87,21.79
2024/3/8 10:51,46.29999924,157.68,158.99,50.21,22.1
2024/3/8 10:52,46.5,158.15,159.39,50.71,22.2
2024/3/8 10:53,46.5,158.74,160,49.21,22.2
2024/3/8 10:54,46.70000076,159.97,161.36,48.64,22.3
2024/3/8 10:55,46.90000153,160.22,162.16,48.85,22.5
2024/3/8 10:56,46.90000153,160.06,162.32,48.66,22.55
2024/3/8 10:57,47.09999847,147.79,155.52,49.08,22.4
2024/3/8 10:58,47.29999924,148.36,148.17,49.13,22.25
2024/3/8 10:59,47.29999924,156.98,159.86,48.79,22.2
2024/3/8 11:00,47.29999924,157.34,159.55,48.16,22.15
2024/3/8 11:01,47.5,158.21,158.11,47.43,22.15
2024/3/8 11:02,47.5,164.23,165.1,47.01,22.25
2024/3/8 11:03,47.70000076,142.91,148.1,47.1,22.4
2024/3/8 11:04,47.70000076,163.44,162.86,47.85,22.45
2024/3/8 11:05,47.90000153,158.67,159.54,48.7,22.3
2024/3/8 11:06,48.09999847,156.78,157.18,50.14,22.06
2024/3/8 11:07,48.09999847,154.9,153.68,50.67,21.95
2024/3/8 11:08,48.29999924,162.1,161.5,51.07,21.95
2024/3/8 11:09,48.29999924,166.41,166.57,51.3,21.8
2024/3/8 11:10,48.5,167.15,166.8,51.8,21.65
2024/3/8 11:11,48.5,165.77,166.77,51.79,21.65
2024/3/8 11:12,48.70000076,160.14,161.05,51.07,21.7
2024/3/8 11:13,48.90000153,157.72,158.94,51.47,21.6
2024/3/8 11:14,48.90000153,145.34,145.98,50.45,21.69
2024/3/8 11:15,48.90000153,149.87,148.53,49,22
2024/3/8 11:16,49.09999847,150.92,152.61,49,22
2024/3/8 11:17,49.09999847,169.36,169.6,48.13,22
2024/3/8 11:18,49.29999924,169.13,169.72,47.44,22.1
2024/3/8 11:19,49.29999924,168.48,166.26,47.56,22.15
2024/3/8 11:20,49.5,167.8,166,47.67,22.3
2024/3/8 11:21,49.5,167.81,166.54,46.88,22.4
2024/3/8 11:22,49.70000076,167.27,166.26,46.7,22.4
2024/3/8 11:23,49.90000153,167.21,165.95,46.23,22.45
2024/3/8 11:24,49.90000153,167.21,165.94,46.31,22.5
2024/3/8 11:25,50.09999847,166.34,165.14,47.39,22.45
2024/3/8 11:26,50.29999924,165.17,165.11,47.25,22.45
2024/3/8 11:27,50.29999924,165.08,165.41,47.12,22.65
2024/3/8 11:28,50.5,164.78,165.78,46.57,22.85
2024/3/8 11:29,50.70000076,165.21,165.9,46.87,22.8
2024/3/8 11:30,50.90000153,165.47,166.25,46.21,22.7
2024/3/8 11:31,50.90000153,166.08,166.9,45.89,22.85
2024/3/8 11:32,51.09999847,166.41,167.29,45.19,22.95
2024/3/8 11:33,51.09999847,166.63,168.09,45.73,22.76
2024/3/8 11:34,51.29999924,167.04,167.56,45.73,22.84
2024/3/8 11:35,51.29999924,167.16,167.94,45.31,23.1
2024/3/8 11:36,51.5,167.65,168.73,45.48,22.91
2024/3/8 11:37,51.5,167.54,167.72,46.65,22.6
2024/3/8 11:38,51.5,167.53,166.79,47,22.4
2024/3/8 11:39,51.70000076,167.81,167.95,46.45,22.35
2024/3/8 11:40,51.70000076,168.38,168.52,46.94,22.3
2024/3/8 11:41,51.90000153,168.52,169.93,46.63,22.15
2024/3/8 11:42,51.90000153,167.73,168.89,46.15,22.29
2024/3/8 11:43,52.09999847,166.87,168.51,44.06,22.74
2024/3/8 11:44,52.09999847,166.19,168.73,44.06,22.74
2024/3/8 11:45,52.29999924,166.65,169.32,43.5,22.95
2024/3/8 11:46,52.29999924,166.26,169.52,43.6,22.85
2024/3/8 11:47,52.29999924,166.27,170.03,43.8,22.7
2024/3/8 11:48,52.29999924,166.47,169.78,43.38,22.9
2024/3/8 11:49,52.29999924,166.68,170.26,43.08,23
2024/3/8 11:50,52.5,167.42,170.53,42.57,22.95
2024/3/8 11:51,52.5,168.81,170.95,42.63,22.85
2024/3/8 11:52,52.5,169.59,171.7,43.22,22.85
2024/3/8 11:53,52.70000076,170.04,172.29,42.77,22.95
2024/3/8 11:54,52.70000076,170.88,173.06,43.05,22.81
2024/3/8 11:55,52.90000153,171.06,172.85,43.42,22.5
2024/3/8 11:56,52.90000153,170.26,172.38,44.57,22.4
2024/3/8 11:57,53.09999847,171.3,173.12,44.8,22.45
2024/3/8 11:58,53.29999924,172.1,174.2,44.89,22.36
2024/3/8 11:59,53.29999924,171.54,172.13,45.33,22.15
2024/3/8 12:00,53.5,171.07,171.97,45.93,22.05
2024/3/8 12:01,53.5,147.36,150.13,47.28,22
2024/3/8 12:02,53.5,140.88,141.93,48.41,22.1
2024/3/8 12:03,53.70000076,172.14,173.16,48.56,22.15
2024/3/8 12:04,53.70000076,171.9,173.23,48.52,22.15
2024/3/8 12:05,53.70000076,171.59,173.12,47.92,22.3
2024/3/8 12:06,53.90000153,172.17,173.44,47.51,22.35
2024/3/8 12:07,53.90000153,171.7,173.11,47.32,22.25
2024/3/8 12:08,53.90000153,171.32,173.16,47.89,22.15
2024/3/8 12:09,54.09999847,170.39,172.33,48.3,22.2
2024/3/8 12:10,54.09999847,170.77,172.3,47.07,22.35
2024/3/8 12:11,54.29999924,170.46,172.23,47.31,22.26
2024/3/8 12:12,54.29999924,170.63,172.35,47.99,22.1
2024/3/8 12:13,54.29999924,171.05,172.58,47.9,22.15
2024/3/8 12:14,54.5,171.22,173,47.66,22.1
2024/3/8 12:15,54.5,171.04,173.21,47.76,21.9
2024/3/8 12:16,54.70000076,170.74,172.96,48.21,21.8
2024/3/8 12:17,54.70000076,170.26,173.24,48.49,21.85
2024/3/8 12:18,54.90000153,170.77,172.8,47.54,22.14
2024/3/8 12:19,54.90000153,170.42,172.63,46.4,22.3
2024/3/8 12:20,54.90000153,171.28,172.86,47.42,22.1
2024/3/8 12:21,54.90000153,171.13,173.01,47.08,22.1
2024/3/8 12:22,55.09999847,172.29,174.93,46.42,22.2
2024/3/8 12:23,55.09999847,171.52,172.67,46.8,22.15
2024/3/8 12:24,55.09999847,168.62,171.43,47.06,22
2024/3/8 12:25,55.09999847,165.59,168.61,47.02,22
2024/3/8 12:26,55.09999847,177.55,180.22,46.11,22.15
2024/3/8 12:27,55.09999847,175.09,179.26,45.59,22.3
2024/3/8 12:28,55.09999847,161.42,178.73,43.78,22.4
2024/3/8 12:29,55.09999847,173.01,171.36,42.63,22.5
2024/3/8 12:30,55.09999847,170.65,173.22,42.52,22.65
2024/3/8 12:31,55.09999847,173.08,174.83,42.16,22.94
2024/3/8 12:32,55.29999924,165.2,170.31,42.16,22.94
2024/3/8 12:33,55.29999924,180.29,183.8,40.31,23.51
2024/3/8 12:34,55.5,181.01,184.08,40.83,23.16
2024/3/8 12:35,55.70000076,174.69,178.35,40.91,23
2024/3/8 12:36,55.70000076,179.24,181.35,40.74,22.95
2024/3/8 12:37,55.90000153,178.82,180.63,41.74,22.56
2024/3/8 12:38,56.09999847,177.42,176.09,43.27,22.06
2024/3/8 12:39,56.29999924,179.68,182.94,43.36,22.14
2024/3/8 12:40,56.29999924,180.57,183.06,42.92,22.59
2024/3/8 12:41,56.5,180.29,183.24,42.51,22.95
2024/3/8 12:42,56.70000076,147.05,161.05,41.25,23.2
2024/3/8 12:43,56.70000076,147.38,158.88,41.06,23.25
2024/3/8 12:44,56.70000076,180.63,182.98,41.34,23.1
2024/3/8 12:45,56.90000153,168.29,173.03,42.39,23
2024/3/8 12:46,56.90000153,168.96,167.87,43.09,23.05
2024/3/8 12:47,56.90000153,179.12,177.73,43.82,23
2024/3/8 12:48,56.90000153,173.08,175.57,44.66,22.76
2024/3/8 12:49,57.09999847,178.39,179.14,45.9,22.6
2024/3/8 12:50,57.09999847,171.07,164.58,45.73,22.6
2024/3/8 12:51,57.29999924,165.9,166.34,46.39,22.55
2024/3/8 12:52,57.29999924,161.53,154.12,46.11,22.6
2024/3/8 12:53,57.29999924,173.05,173.88,45.82,22.6
2024/3/8 12:54,57.29999924,157.65,166.68,45.58,22.36
2024/3/8 12:55,57.29999924,175.8,180.17,46.28,22.1
2024/3/8 12:56,57.29999924,173.27,179,46.04,22.1
2024/3/8 12:57,57.29999924,171.83,168.85,46.18,22.3
2024/3/8 12:58,57.29999924,183.47,183.3,46.05,22.4
2024/3/8 12:59,57.09999847,174.88,176.22,45.72,22.26
2024/3/8 13:00,57.09999847,176.3,167.57,46.29,22.1
2024/3/8 13:01,57.29999924,171.18,170.22,46.29,22.1
2024/3/8 13:02,57.29999924,170.19,172.6,45.65,22.49
2024/3/8 13:03,57.29999924,178.1,180.05,45.41,22.8
2024/3/8 13:04,57.5,178.12,176.29,45.12,22.85
2024/3/8 13:05,57.5,165,167.9,45.34,22.75
2024/3/8 13:06,57.5,175.96,178.6,45.73,22.65
2024/3/8 13:07,57.5,175.64,178.27,45.79,22.55
2024/3/8 13:08,57.5,175.35,179.18,46.08,22.5
2024/3/8 13:09,57.70000076,145.04,142.66,45.55,22.5
2024/3/8 13:10,57.70000076,119.91,117.09,45.49,22.4
2024/3/8 13:11,57.70000076,144.58,143.31,46.05,22.25
2024/3/8 13:12,57.70000076,159.98,168.02,46.28,22.2
2024/3/8 13:13,57.5,169.95,175.71,45.51,22.3
2024/3/8 13:14,57.5,176.97,180.18,45.34,22.3
2024/3/8 13:15,57.5,171.74,172.36,44.62,22.25
2024/3/8 13:16,57.5,174.34,182.33,43.96,22.06
2024/3/8 13:17,57.5,178.27,180.88,45.47,21.8
2024/3/8 13:18,57.5,164.03,165.92,44.73,21.9
2024/3/8 13:19,57.5,176.21,179.39,44.68,21.95
2024/3/8 13:20,57.5,150.1,150.52,45.01,22
2024/3/8 13:21,57.5,175.96,170.24,44.4,22.15
2024/3/8 13:22,57.5,146.57,151.05,44.19,22.25
2024/3/8 13:23,57.5,148.94,151.51,43.44,22.25
2024/3/8 13:24,57.5,129.32,129.19,43.63,22.1
2024/3/8 13:25,57.29999924,103.68,98,43.9,22.05
2024/3/8 13:26,57.09999847,143.08,174.85,43.23,22.25
2024/3/8 13:27,56.90000153,169.55,168.66,42.38,22.45
2024/3/8 13:28,56.5,168.66,166.83,41.85,22.4
2024/3/8 13:29,56.5,160.03,169.58,42.41,22.35
2024/3/8 13:30,56.5,174.37,168.98,41.26,22.4
2024/3/8 13:31,56.5,158.12,145.04,39.79,22.4
2024/3/8 13:32,56.5,175.1,176.9,40.33,22.4
2024/3/8 13:33,56.5,174.48,176.35,41.93,22.45
2024/3/8 13:34,56.5,173.23,175.2,42.6,22.69
2024/3/8 13:35,56.5,171.7,173.74,42.46,22.85
2024/3/8 13:36,56.70000076,167.68,169.84,42.52,22.85
2024/3/8 13:37,56.70000076,153.04,153.56,40.45,22.95
2024/3/8 13:38,56.90000153,127.1,129.98,39.13,23.05
2024/3/8 13:39,56.90000153,148.76,152.08,39.3,23.1
2024/3/8 13:40,56.70000076,158.35,162.74,39.74,23.05
2024/3/8 13:41,56.70000076,171.53,175.88,39.77,22.95
2024/3/8 13:42,56.70000076,171.89,173.42,39.59,22.85
2024/3/8 13:43,56.5,169.71,172.91,40.02,22.95
2024/3/8 13:44,56.5,170.6,172.14,40.2,23.1
2024/3/8 13:45,56.5,170.11,171.13,40.09,23.25
2024/3/8 13:46,56.29999924,171.3,171.82,39.5,23.26
2024/3/8 13:47,56.29999924,170.11,171.05,40.57,22.81
2024/3/8 13:48,56.29999924,172.71,173.32,40.96,22.69
2024/3/8 13:49,56.29999924,171.58,172.68,39.59,23
2024/3/8 13:50,56.29999924,121.7,122.8,39.32,22.91
2024/3/8 13:51,56.29999924,102.8,109.96,39.98,22.6
2024/3/8 13:52,56.29999924,82.55,84.83,40.72,22.5
2024/3/8 13:53,55.90000153,143.68,134.99,39.4,22.65
2024/3/8 13:54,55.90000153,158.12,184.31,38.59,22.85
2024/3/8 13:55,55.70000076,181.54,182.4,38.41,22.8
2024/3/8 13:56,55.70000076,176.21,175.72,38.2,22.56
2024/3/8 13:57,55.70000076,163.46,167.66,39.16,22.4
2024/3/8 13:58,55.70000076,151.57,148.89,39.75,22.5
2024/3/8 13:59,55.70000076,160.31,160.57,40,22.7
2024/3/8 14:00,55.70000076,163.92,164.04,40.4,22.9
2024/3/8 14:01,55.70000076,162.13,159,41.14,22.95
2024/3/8 14:02,55.70000076,158.5,159.01,41,22.95
2024/3/8 14:03,55.70000076,160.1,160.6,41.11,22.71
2024/3/8 14:04,55.90000153,160.56,160.15,41.28,22.6
2024/3/8 14:05,55.90000153,115.67,118.6,41.4,22.31
2024/3/8 14:06,55.90000153,112.54,116.61,41.88,22.3
2024/3/8 14:07,55.90000153,155.43,157.98,40.79,22.74
2024/3/8 14:08,55.90000153,147.4,145.92,39.83,22.9
2024/3/8 14:09,55.70000076,136.51,135.12,39.66,22.75
2024/3/8 14:10,55.5,161.24,160.24,39.55,22.65
2024/3/8 14:11,55.5,156.68,160.65,40.2,22.5
2024/3/8 14:12,55.5,133.73,127.17,39.75,22.75
2024/3/8 14:13,55.5,137.55,137.4,39.49,22.8
2024/3/8 14:14,55.29999924,121.06,117.56,39.15,22.85
2024/3/8 14:15,55.29999924,170.21,171.42,39.23,22.85
2024/3/8 14:16,55.29999924,167.88,168.77,38.98,22.8
2024/3/8 14:17,55.29999924,164.83,166.01,40.08,22.41
2024/3/8 14:18,55.29999924,163.34,164.48,40.57,22.64
2024/3/8 14:19,55.29999924,161.53,162.48,39.62,23.14
2024/3/8 14:20,55.29999924,113.46,112.43,39.7,23.1
2024/3/8 14:21,55.29999924,95.35,96,40.24,23.1
2024/3/8 14:22,55.29999924,125.68,134.95,40.04,23
2024/3/8 14:23,54.90000153,162.85,163.77,39.32,22.95
2024/3/8 14:24,54.70000076,161.65,162.86,38.86,22.95
2024/3/8 14:25,54.70000076,160.17,161.2,38.18,23.1
2024/3/8 14:26,54.5,101.98,102.59,38.14,23
2024/3/8 14:27,54.5,134.39,140.73,38.87,22.7
2024/3/8 14:28,54.29999924,108.19,106.63,39.13,22.65
2024/3/8 14:29,54.09999847,157.04,158.15,39.25,22.75
2024/3/8 14:30,54.09999847,158.01,159.07,39.15,22.75
2024/3/8 14:31,53.90000153,154.19,151.94,39.36,22.6
2024/3/8 14:32,53.90000153,147.35,149.56,39.09,22.6
2024/3/8 14:33,53.70000076,156.09,157.47,39.18,22.5
2024/3/8 14:34,53.70000076,127.43,129.15,38.68,22.7
2024/3/8 14:35,53.70000076,111.14,118.14,38.41,22.8
2024/3/8 14:36,53.5,103.68,102.41,38,22.9
2024/3/8 14:37,53.29999924,125.35,123.33,38.34,22.7
2024/3/8 14:38,53.09999847,99.9,106.99,39.16,22.75
2024/3/8 14:39,52.90000153,157.38,158.3,39.09,22.7
2024/3/8 14:40,52.70000076,157.41,158.4,39.09,22.6
2024/3/8 14:41,52.70000076,151.74,152.21,39.18,22.6
2024/3/8 14:42,52.70000076,144.51,146.31,39.37,22.55
2024/3/8 14:43,52.5,134.55,128.7,39.7,22.26
2024/3/8 14:44,52.5,105.44,111.67,40.25,21.81
2024/3/8 14:45,52.5,111.57,112.43,41.17,22.09
2024/3/8 14:46,52.29999924,97.98,99.51,40.36,22.55
2024/3/8 14:47,52.29999924,117.93,118.43,40.34,22.5
2024/3/8 14:48,51.90000153,146.56,146.31,40.04,22.4
2024/3/8 14:49,51.90000153,149.41,150.3,39.91,22.25
2024/3/8 14:50,51.70000076,129.55,123.78,38.98,22.69
2024/3/8 14:51,51.70000076,88.04,92.57,38.5,22.7
2024/3/8 14:52,51.5,141.96,143.81,38.43,22.55
2024/3/8 14:53,51.5,141.56,142.88,37.66,22.55
2024/3/8 14:54,51.29999924,141.59,140.95,37.78,22.55
2024/3/8 14:55,51.29999924,114.79,112.32,37.15,22.8
2024/3/8 14:56,51.29999924,121.46,128.72,37.57,22.6
2024/3/8 14:57,51.09999847,114.6,109.99,37.47,22.6
2024/3/8 14:58,50.90000153,139.56,140.99,37.75,22.36
2024/3/8 14:59,50.90000153,138.72,139.77,38.5,22.4
2024/3/8 15:00,50.90000153,137.89,139.02,38.2,22.6
2024/3/8 15:01,50.70000076,132.15,134.52,39.72,22.06
